product_name_langs,product_name_texts,additives_n,complete,completeness,created_t,ingredients_from_palm_oil_n,ingredients_n,ingredients_percent_analysis,ingredients_with_specified_percent_n,ingredients_with_unspecified_percent_n,ingredients_without_ciqual_codes_n,known_ingredients_n,last_modified_t,last_updated_t,nova_group,popularity_key,rev,unknown_ingredients_n,schema_version,prediction
main | en,"Vanilla caramel non-dairy coffee creamer, vanilla caramel | Vanilla caramel non-dairy coffee creamer, vanilla caramel",1.0,0.0,0.5,1.489063068E9,0.0,14.0,1.0,0.0,11.0,9.0,26.0,1.587578437E9,1.734807468E9,4.0,0.0,2.0,5.0,999.0,1
main | en,"Coastal Bay, Sour Fruit Slices | Coastal Bay, Sour Fruit Slices",9.0,0.0,0.5,1.489076194E9,0.0,18.0,1.0,0.0,16.0,14.0,22.0,1.587588169E9,1.73480152E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Chocolate almond horseshoe | Chocolate almond horseshoe,3.0,0.0,0.5,1.489073149E9,0.0,33.0,1.0,0.0,26.0,20.0,45.0,1.587586071E9,1.734803132E9,4.0,0.0,2.0,5.0,999.0,0
main | en,Double Crisp Easter Eggs Candy | Double Crisp Easter Eggs Candy,1.0,0.0,0.6000000238418579,1.489064682E9,0.0,18.0,1.0,0.0,14.0,10.0,33.0,1.740358406E9,1.740358406E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Dark Chocolate Coffee Beans | Dark Chocolate Coffee Beans,2.0,0.0,0.6000000238418579,1.489071269E9,0.0,17.0,1.0,0.0,15.0,6.0,25.0,1.740184269E9,1.740184269E9,4.0,0.0,3.0,3.0,999.0,1
main | en,Wafers | Wafers,4.0,0.0,0.5,1.489071591E9,0.0,22.0,1.0,0.0,19.0,15.0,47.0,1.587584953E9,1.734804004E9,4.0,0.0,3.0,0.0,999.0,0
main | en,Vienna Almonds In Dark Chocolate | Vienna Almonds In Dark Chocolate,2.0,0.0,0.6000000238418579,1.489133514E9,0.0,15.0,1.0,0.0,13.0,7.0,20.0,1.740271766E9,1.740271766E9,4.0,0.0,3.0,4.0,999.0,1
main | en,"Sugar Free Drink Mix, Peach Tea | Sugar Free Drink Mix, Peach Tea",7.0,0.0,0.4000000059604645,1.489053595E9,0.0,12.0,1.0,0.0,11.0,12.0,13.0,1.489053596E9,1.707492052E9,4.0,0.0,1.0,2.0,999.0,1
main | en,Diet Tonic Water | Diet Tonic Water,4.0,0.0,0.675000011920929,1.489072048E9,0.0,9.0,1.0,0.0,8.0,8.0,11.0,1.740277781E9,1.740277781E9,4.0,0.0,13.0,1.0,999.0,1
main | en,Everything & More Sliced Bagels | Everything & More Sliced Bagels,1.0,0.0,0.6625000238418579,1.489066468E9,0.0,22.0,1.0,0.0,20.0,11.0,20.0,1.772122627E9,1.772122627E9,3.0,1.0,9.0,2.0,1003.0,1
main | en,Arrabbiata Sauce | Arrabbiata Sauce,1.0,0.0,0.6000000238418579,1.489059316E9,0.0,10.0,1.0,0.0,9.0,2.0,21.0,1.740279882E9,1.740279882E9,3.0,0.0,4.0,1.0,999.0,1
main | en,Lemon Loaf Cake With Lemon Icing | Lemon Loaf Cake With Lemon Icing,15.0,0.0,0.5625,1.489077905E9,0.0,44.0,1.0,0.0,39.0,26.0,72.0,1.662383992E9,1.734726195E9,4.0,1.0,6.0,2.0,999.0,0
main | en,Creamy Frosting Chocolate | Creamy Frosting Chocolate,8.0,0.0,0.6000000238418579,1.489061016E9,0.0,29.0,1.0,0.0,23.0,15.0,51.0,1.740185894E9,1.740185894E9,4.0,0.0,3.0,3.0,999.0,0
main | en | de,Nectar apricot | Nectar apricot | Apricot Nectar,3.0,0.0,0.7875000238418579,1.489141746E9,0.0,11.0,1.0,0.0,9.0,7.0,11.0,1.773864695E9,1.773864695E9,4.0,1.8900000001E10,22.0,0.0,1003.0,1
main | en,Spaghetti | Spaghetti,0.0,0.0,0.5,1.489092976E9,0.0,7.0,1.0,0.0,6.0,6.0,12.0,1.587592705E9,1.734798479E9,1.0,0.0,3.0,0.0,999.0,1
main | en,"Texas smokehouse burger mix-in seasoning, texas smokehouse | Texas smokehouse burger mix-in seasoning, texas smokehouse",1.0,0.0,0.5,1.489067346E9,0.0,15.0,1.0,0.0,13.0,5.0,34.0,1.587581186E9,1.734806119E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Honey mustard salad dressing | Honey mustard salad dressing,1.0,0.0,0.5625,1.489069665E9,0.0,20.0,1.0,0.0,17.0,6.0,34.0,1.628827134E9,1.771283606E9,4.0,1.0,7.0,2.0,1002.0,1
main | en,Ice Cream Sandwiches | Ice Cream Sandwiches,9.0,0.0,0.5625,1.48913935E9,0.0,32.0,1.0,0.0,28.0,16.0,55.0,1.623991533E9,1.734763972E9,4.0,0.0,6.0,1.0,999.0,0
main | fr,Strawberries and cream biscuits | Strawberries and cream biscuits,3.0,0.0,0.5,1.514104932E9,1.0,41.0,1.0,0.0,32.0,21.0,65.0,1.655889459E9,1.734730715E9,4.0,0.0,5.0,6.0,999.0,0
main | en,Ice Cream Bars | Ice Cream Bars,4.0,0.0,0.6625000238418579,1.489142541E9,0.0,15.0,1.0,0.0,14.0,7.0,21.0,1.740277613E9,1.740277613E9,4.0,0.0,7.0,2.0,999.0,1
main | en,Cranberry sauce | Cranberry sauce,1.0,0.0,0.5,1.489055435E9,0.0,4.0,1.0,0.0,4.0,1.0,11.0,1.58757319E9,1.734810157E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Spanish Style Yelow Rice | Spanish Style Yelow Rice,4.0,0.0,0.6000000238418579,1.489067445E9,0.0,30.0,1.0,0.0,25.0,17.0,48.0,1.740360941E9,1.740360941E9,4.0,0.0,3.0,2.0,999.0,0
main | en,Cookie mix | Cookie mix,2.0,0.0,0.5,1.489053407E9,0.0,8.0,1.0,0.0,8.0,3.0,17.0,1.587572708E9,1.707504561E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Valentine Candy Card Kit | Valentine Candy Card Kit,3.0,0.0,0.6000000238418579,1.489058468E9,0.0,7.0,1.0,0.0,6.0,5.0,10.0,1.74036182E9,1.74036182E9,4.0,0.0,4.0,0.0,999.0,1
main | en,"Popsicle, Tropical Paradise, Ice Pop, Mango, Naturally And Artificially Flavored | Popsicle, Tropical Paradise, Ice Pop, Mango, Naturally And Artificially Flavored",6.0,0.0,0.5,1.489063956E9,0.0,15.0,1.0,0.0,13.0,11.0,21.0,1.587579015E9,1.734807181E9,4.0,0.0,2.0,1.0,999.0,1
main | en | es,Pasta Sauce Garlic & Herb | Pasta Sauce Garlic & Herb | Pasta sauce,2.0,0.0,0.699999988079071,1.518234432E9,0.0,14.0,1.0,0.0,12.0,8.0,10.0,1.773098048E9,1.773098048E9,4.0,11.0,74.0,4.0,1003.0,1
main | en,"Key food, enriched thin spaghetti | Key food, enriched thin spaghetti",0.0,0.0,0.5,1.489052106E9,0.0,7.0,1.0,0.0,6.0,6.0,12.0,1.587571863E9,1.73481095E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Southwest Sweet Potato Salad | Southwest Sweet Potato Salad,0.0,0.0,0.6000000238418579,1.489076941E9,0.0,20.0,1.0,0.0,20.0,3.0,42.0,1.740350386E9,1.740350386E9,3.0,0.0,3.0,0.0,999.0,1
main | en,"Food City, Capirotada Fruit & Nut Mix | Food City, Capirotada Fruit & Nut Mix",1.0,0.0,0.5,1.489074145E9,0.0,31.0,1.0,0.0,24.0,9.0,36.0,1.587586731E9,1.734802612E9,4.0,0.0,2.0,3.0,999.0,0
main | en,"Fresh finds, all natural mustard, honey | Fresh finds, all natural mustard, honey",1.0,0.0,0.5,1.489056596E9,0.0,12.0,1.0,0.0,12.0,2.0,16.0,1.587573948E9,1.734809719E9,3.0,0.0,2.0,0.0,999.0,1
main | en,"Weis quality, potato classics, creamy butter, real mashed potatoes seasoned with butter | Weis quality, potato classics, creamy butter, real mashed potatoes seasoned with butter",10.0,0.0,0.5,1.48905335E9,0.0,28.0,1.0,0.0,22.0,19.0,35.0,1.587572671E9,1.734810463E9,4.0,0.0,2.0,2.0,999.0,0
main | en,"Leila bay trading company, all natural flavored cane sugar, huckleberry | Leila bay trading company, all natural flavored cane sugar, huckleberry",0.0,0.0,0.5,1.48906753E9,0.0,4.0,1.0,0.0,4.0,2.0,5.0,1.587581325E9,1.734806049E9,2.0,0.0,2.0,2.0,999.0,1
main | en,Sausage snack bites | Sausage snack bites,2.0,0.0,0.5,1.489058698E9,0.0,13.0,1.0,0.0,11.0,8.0,22.0,1.587575617E9,1.734808871E9,4.0,0.0,2.0,3.0,999.0,1
main | en,Holiday nog | Holiday nog,6.0,0.0,0.5,1.489091172E9,0.0,20.0,1.0,0.0,18.0,15.0,34.0,1.587591772E9,1.734799075E9,4.0,0.0,2.0,3.0,999.0,0
main | en,Classic Turkey Gravy Mix | Classic Turkey Gravy Mix,1.0,0.0,0.6000000238418579,1.489051814E9,0.0,24.0,1.0,0.0,21.0,15.0,41.0,1.74036457E9,1.74036457E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Gourmet Breaded Oysters | Gourmet Breaded Oysters,2.0,0.0,0.5,1.489136608E9,0.0,20.0,1.0,0.0,17.0,6.0,41.0,1.587628571E9,1.734794728E9,4.0,0.0,2.0,2.0,999.0,1
main | en,"Kroger, corn puff poppers, extreme butter | Kroger, corn puff poppers, extreme butter",1.0,0.0,0.5,1.489068322E9,0.0,12.0,1.0,0.0,10.0,7.0,24.0,1.587581893E9,1.734805719E9,4.0,0.0,3.0,1.0,999.0,1
main | en,"Mini Muffins, Blueberry | Mini Muffins, Blueberry",11.0,0.0,0.5625,1.489052762E9,0.0,35.0,1.0,0.0,32.0,25.0,51.0,1.643147324E9,1.738753015E9,4.0,1.0,6.0,5.0,999.0,0
main | en,Okra Pickles | Okra Pickles,1.0,0.0,0.5625,1.489068766E9,0.0,7.0,1.0,0.0,7.0,4.0,7.0,1.775673644E9,1.775673644E9,4.0,1.0,12.0,0.0,1003.0,1
main | en,Thin Crust Pizza | Thin Crust Pizza,5.0,0.0,0.5,1.489059949E9,0.0,45.0,1.0,0.0,37.0,22.0,70.0,1.665021983E9,1.734723166E9,4.0,0.0,3.0,3.0,999.0,0
main | en,"Vic's Corn Popper, Kettle Style Popcorn, Cinnamon | Vic's Corn Popper, Kettle Style Popcorn, Cinnamon",2.0,0.0,0.5,1.489055386E9,0.0,13.0,1.0,0.0,12.0,5.0,23.0,1.587573152E9,1.734810179E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Crushed Tomatoes | Crushed Tomatoes,0.0,0.0,0.5,1.48909488E9,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.587657409E9,1.734783288E9,1.0,0.0,2.0,0.0,999.0,1
main | en,Refried Beans | Refried Beans,0.0,0.0,0.6875,1.489068819E9,0.0,4.0,1.0,0.0,4.0,1.0,4.0,1.774454608E9,1.774454608E9,3.0,11.0,24.0,0.0,1003.0,1
main | en,Artichoke Hearts | Artichoke Hearts,1.0,0.0,0.6000000238418579,1.489056743E9,0.0,3.0,1.0,0.0,3.0,2.0,2.0,1.740280069E9,1.740280069E9,3.0,0.0,4.0,1.0,999.0,1
main | en,Chocolate Brownies | Chocolate Brownies,4.0,0.0,0.6000000238418579,1.489068571E9,0.0,34.0,1.0,0.0,30.0,15.0,67.0,1.740180842E9,1.740180842E9,4.0,0.0,4.0,1.0,999.0,0
main | en,Bran Flakes | Bran Flakes,0.0,0.0,0.6499999761581421,1.489078946E9,0.0,19.0,1.0,0.0,15.0,12.0,17.0,1.748657837E9,1.748657837E9,4.0,0.0,9.0,2.0,1001.0,1
main | en,Original Baked Shrimp Chips | Original Baked Shrimp Chips,6.0,0.0,0.675000011920929,1.496458259E9,0.0,15.0,1.0,0.0,14.0,7.0,29.0,1.725725872E9,1.771280076E9,4.0,1.0,10.0,0.0,1002.0,1
main | en,Yams | Yams,0.0,0.0,0.5,1.489095304E9,0.0,4.0,1.0,0.0,4.0,0.0,9.0,1.587594288E9,1.734797366E9,3.0,0.0,2.0,0.0,999.0,1
main | en,Original Potato Gnocchi | Original Potato Gnocchi,5.0,0.0,0.5,1.489135822E9,0.0,19.0,1.0,0.0,15.0,9.0,24.0,1.587627725E9,1.734795099E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Frosted Cookie | Frosted Cookie,1.0,0.0,0.6000000238418579,1.489072179E9,0.0,19.0,1.0,0.0,16.0,12.0,29.0,1.740357301E9,1.740357301E9,4.0,0.0,3.0,3.0,999.0,1
main | en,Rainbow Peppers | Rainbow Peppers,0.0,0.0,0.6000000238418579,1.489090571E9,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.740349505E9,1.740349505E9,1.0,0.0,2.0,0.0,999.0,1
main | en,Organic Fruit Yogurt Smoothie | Organic Fruit Yogurt Smoothie,1.0,0.0,0.675000011920929,1.489061572E9,0.0,10.0,1.0,0.0,8.0,5.0,16.0,1.740274781E9,1.740274781E9,1.0,0.0,9.0,0.0,999.0,1
main | en,Rocky road chocolate premium ice cream swirled with marshmallow and almonds | Rocky road chocolate premium ice cream swirled with marshmallow and almonds,6.0,0.0,0.5,1.489091138E9,0.0,22.0,1.0,0.0,20.0,9.0,33.0,1.58759175E9,1.734799089E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Plain Bagel | Plain Bagel,2.0,0.0,0.5,1.489139005E9,0.0,22.0,1.0,0.0,17.0,14.0,19.0,1.772118138E9,1.772118138E9,3.0,0.0,4.0,3.0,1003.0,1
main | en | fr,Sauce italienne au basilic | Pesto alla genovese | Sauce italienne au basilic,0.0,0.0,0.7875000238418579,1.521667348E9,0.0,11.0,1.0,1.0,10.0,4.0,7.0,1.775041317E9,1.775041317E9,3.0,1.0,37.0,4.0,1003.0,1
main | en,Crunchy Honey Nut Squares | Crunchy Honey Nut Squares,1.0,0.0,0.6000000238418579,1.48906048E9,0.0,35.0,1.0,0.0,30.0,26.0,50.0,1.740358783E9,1.771283888E9,4.0,0.0,3.0,3.0,1002.0,0
main | en,Mafaldine Pasta | Mafaldine Pasta,1.0,0.0,0.6000000238418579,1.489076918E9,0.0,7.0,1.0,0.0,6.0,5.0,12.0,1.74027752E9,1.74027752E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Candy | Candy,2.0,0.0,0.5,1.489066145E9,0.0,16.0,1.0,0.0,14.0,7.0,27.0,1.587580453E9,1.734806508E9,4.0,0.0,2.0,3.0,999.0,1
main | en,CHILI BEANS | CHILI BEANS,0.0,0.0,0.675000011920929,1.489061271E9,0.0,10.0,1.0,0.0,9.0,4.0,9.0,1.768507E9,1.768507E9,3.0,13.0,17.0,1.0,1002.0,1
main | en,Organic Garbanzo Beans | Organic Garbanzo Beans,0.0,0.0,0.987500011920929,1.489061761E9,0.0,3.0,1.0,0.0,3.0,0.0,3.0,1.775166486E9,1.775166486E9,3.0,2.4950000031E10,172.0,0.0,1003.0,1
main | en,Green Tea | Green Tea,0.0,0.0,0.6000000238418579,1.489062523E9,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.740185943E9,1.740185943E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Beef Liver | Beef Liver,0.0,0.0,0.6000000238418579,1.489065836E9,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.74018603E9,1.74018603E9,1.0,1.0,2.0,0.0,999.0,1
main | en,Beef & Cheese | Beef & Cheese,7.0,0.0,0.6000000238418579,1.489061351E9,0.0,29.0,1.0,0.0,25.0,22.0,27.0,1.74027032E9,1.74027032E9,4.0,1.0,2.0,6.0,999.0,0
main | en,"Rigatoni, enriched macaroni product | Rigatoni, enriched macaroni product",0.0,0.0,0.5,1.489140221E9,0.0,8.0,1.0,0.0,6.0,6.0,8.0,1.745468366E9,1.745468366E9,1.0,0.0,3.0,0.0,1001.0,1
main | en,Pear Halves In Pure Juice | Pear Halves In Pure Juice,0.0,0.0,0.6000000238418579,1.489061613E9,0.0,3.0,1.0,0.0,3.0,2.0,7.0,1.74018554E9,1.74018554E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Hot Jamaican Jerk Curry Seasoning | Hot Jamaican Jerk Curry Seasoning,0.0,0.0,0.6000000238418579,1.489055771E9,0.0,13.0,1.0,0.0,13.0,6.0,20.0,1.740180154E9,1.740180154E9,3.0,0.0,4.0,1.0,999.0,1
main | en,"Fresh Choices, Cola | Fresh Choices, Cola",2.0,0.0,0.5,1.48907024E9,0.0,6.0,1.0,0.0,6.0,4.0,15.0,1.587584148E9,1.734804557E9,4.0,0.0,2.0,0.0,999.0,1
main | tr | en,Soy boisson auy soja | Soy Milk | Soy boisson auy soja,0.0,0.0,0.800000011920929,1.424539772E9,0.0,5.0,1.0,0.0,4.0,2.0,4.0,1.772789726E9,1.772789726E9,4.0,1.0,21.0,1.0,1003.0,1
main | da | en,Lowfat Cultured Buttermilk | Reduced fat buttermilk 1.5% milkfat | Lowfat Cultured Buttermilk,3.0,0.0,0.6000000238418579,1.489092821E9,0.0,10.0,1.0,0.0,9.0,5.0,10.0,1.771106619E9,1.771282513E9,4.0,0.0,5.0,0.0,1002.0,1
main | en,Pork Gravy Mix | Pork Gravy Mix,3.0,0.0,0.6000000238418579,1.489066271E9,0.0,17.0,1.0,0.0,16.0,8.0,45.0,1.740269372E9,1.740269372E9,4.0,0.0,3.0,0.0,999.0,1
main | en,Golden Cream Style Corn | Golden Cream Style Corn,0.0,0.0,0.6000000238418579,1.489136088E9,0.0,5.0,1.0,0.0,5.0,0.0,11.0,1.740277713E9,1.740277713E9,4.0,0.0,3.0,0.0,999.0,1
main | en,Cookies'N Cream Ice Cream | Cookies'N Cream Ice Cream,8.0,0.0,0.5,1.48909033E9,0.0,41.0,1.0,0.0,37.0,26.0,67.0,1.587591326E9,1.734799359E9,4.0,0.0,2.0,5.0,999.0,0
main | en,Chewy Trail Mix Bar | Chewy Trail Mix Bar,0.0,0.0,0.6000000238418579,1.489094181E9,0.0,19.0,1.0,0.0,17.0,4.0,34.0,1.740273529E9,1.740273529E9,3.0,0.0,3.0,3.0,999.0,1
main | en,Premium sweet cream salted butter | Premium sweet cream salted butter,0.0,0.0,0.5,1.48907818E9,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.705172152E9,1.734471142E9,2.0,0.0,4.0,1.0,999.0,1
main | en,Sriracha ranch | Sriracha ranch,1.0,0.0,0.5,1.489069728E9,0.0,21.0,1.0,0.0,20.0,4.0,35.0,1.58758285E9,1.734805246E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Balsamic vinaigrette premium dressing | Balsamic vinaigrette premium dressing,5.0,0.0,0.5,1.489141901E9,0.0,21.0,1.0,0.0,18.0,10.0,38.0,1.587634473E9,1.734792579E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Creamy Original Roast Peanut Butter | Creamy Original Roast Peanut Butter,0.0,0.0,0.6000000238418579,1.489092753E9,0.0,2.0,1.0,0.0,2.0,0.0,6.0,1.740268767E9,1.740268767E9,3.0,0.0,4.0,0.0,999.0,1
main | en,"Wei-chuan, straw mushrooms | Wei-chuan, straw mushrooms",0.0,0.0,0.5,1.489067512E9,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.587581309E9,1.73480606E9,1.0,0.0,2.0,1.0,999.0,1
main | en,Welch's Reduced Sugar Mixed Fruit Fruit Snacks | Welch's Reduced Sugar Mixed Fruit Fruit Snacks,6.0,0.0,0.699999988079071,1.48905337E9,0.0,30.0,1.0,0.0,24.0,17.0,30.0,1.775608125E9,1.775608125E9,4.0,1.0,22.0,0.0,1003.0,0
main | en,Soda | Soda,2.0,0.0,0.5,1.48907026E9,0.0,7.0,1.0,0.0,6.0,5.0,17.0,1.587584159E9,1.73480455E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Pasta & Sauce | Pasta & Sauce,0.0,0.0,0.6000000238418579,1.489090776E9,0.0,18.0,1.0,0.0,17.0,7.0,42.0,1.740368117E9,1.740368117E9,3.0,0.0,3.0,1.0,999.0,1
main | fr,Riches et tendres brisures de chocolat | Riches et tendres brisures de chocolat,3.0,0.0,0.48750001192092896,1.51907388E9,0.0,40.0,1.0,0.0,38.0,15.0,32.0,1.774043017E9,1.774043017E9,4.0,0.0,16.0,8.0,1003.0,0
main | en,Balsamic Vinegar Of Modena | Balsamic Vinegar Of Modena,0.0,0.0,0.6000000238418579,1.489094006E9,0.0,2.0,1.0,0.0,2.0,1.0,6.0,1.740280138E9,1.740280138E9,1.0,0.0,5.0,0.0,999.0,1
main | en,Turkey Sandwich | Turkey Sandwich,0.0,0.0,0.6000000238418579,1.489094522E9,0.0,16.0,1.0,0.0,13.0,7.0,17.0,1.740278358E9,1.740278358E9,4.0,1.0,3.0,5.0,999.0,1
main | en,Cherry Trail Medley | Cherry Trail Medley,1.0,0.0,0.6000000238418579,1.489069243E9,0.0,18.0,1.0,0.0,15.0,4.0,18.0,1.740353576E9,1.748346183E9,4.0,0.0,2.0,0.0,1001.0,1
main | en,Organic Maple Syrup | Organic Maple Syrup,0.0,0.0,0.675000011920929,1.489094654E9,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.740364376E9,1.771286949E9,3.0,0.0,13.0,0.0,1002.0,1
main | fr | en,Bread Crumbs | Plain bread crumbs | Bread Crumbs,2.0,0.0,0.6499999761581421,1.442074577E9,0.0,27.0,1.0,0.0,23.0,11.0,24.0,1.772122575E9,1.772122575E9,4.0,1.0,9.0,3.0,1003.0,1
main | en,Finely Diced Walnuts | Finely Diced Walnuts,0.0,0.0,0.5,1.489061123E9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.77307462E9,1.77307462E9,1.0,0.0,4.0,0.0,1003.0,1
main | en,Homestyle corned beef hash | Homestyle corned beef hash,1.0,0.0,0.5,1.489133333E9,0.0,8.0,1.0,0.0,8.0,5.0,14.0,1.587596381E9,1.734796176E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Lasagna with Meat Sauce | Lasagna with Meat Sauce,0.0,0.0,0.675000011920929,1.489055496E9,0.0,32.0,1.0,0.0,27.0,8.0,31.0,1.772814818E9,1.772814818E9,4.0,3.0,20.0,1.0,1003.0,1
main | en,"Torn & glasser, yogurt trail mix | Torn & glasser, yogurt trail mix",8.0,0.0,0.5,1.489076287E9,0.0,45.0,1.0,0.0,33.0,18.0,49.0,1.587588238E9,1.734801465E9,4.0,0.0,2.0,5.0,999.0,0
main | de | en,Bratwurst | Original Bratwurst | Bratwurst,4.0,0.0,0.5,1.489065873E9,0.0,16.0,1.0,0.0,14.0,9.0,14.0,1.768079805E9,1.768079805E9,4.0,0.0,3.0,2.0,1002.0,1
main | en,"Stella, freshly crumbled blue cheese | Stella, freshly crumbled blue cheese",0.0,0.0,0.5,1.489064586E9,0.0,7.0,1.0,0.0,6.0,4.0,10.0,1.587579418E9,1.771287227E9,3.0,0.0,2.0,2.0,1002.0,1
main | en,"Golden flake, chicharrones fried pork skins, barbecue | Golden flake, chicharrones fried pork skins, barbecue",1.0,0.0,0.5,1.48907449E9,0.0,13.0,1.0,0.0,13.0,5.0,30.0,1.587586955E9,1.734802442E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Organic Chamomile Herbal Tea | Organic Chamomile Herbal Tea,0.0,0.0,0.6000000238418579,1.489065772E9,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.740269703E9,1.740269703E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Juice Beverage | Juice Beverage,1.0,0.0,0.6000000238418579,1.48907337E9,0.0,13.0,1.0,0.0,10.0,6.0,27.0,1.740367794E9,1.740367794E9,4.0,0.0,4.0,0.0,999.0,1
main | en,"Arnie's, assorted cupcakes | Arnie's, assorted cupcakes",24.0,0.0,0.5,1.489068256E9,0.0,88.0,1.0,0.0,84.0,52.0,93.0,1.587581849E9,1.734805748E9,4.0,0.0,2.0,14.0,999.0,0
main | en,Organic chicken breast strips with rib meat | Organic chicken breast strips with rib meat,0.0,0.0,0.5,1.489076961E9,0.0,6.0,1.0,0.0,6.0,2.0,9.0,1.587588681E9,1.73480111E9,3.0,0.0,2.0,2.0,999.0,1
main | en,Freezer To Plate Marsala Orecchiette Pasta And Sauce | Freezer To Plate Marsala Orecchiette Pasta And Sauce,1.0,0.0,0.6000000238418579,1.489070406E9,0.0,20.0,1.0,0.0,16.0,11.0,27.0,1.740270091E9,1.740270091E9,3.0,1.0,3.0,4.0,999.0,1
main | en,100% pure olive oil | 100% pure olive oil,0.0,0.0,0.5,1.489143448E9,0.0,3.0,1.0,0.0,3.0,1.0,5.0,1.587635455E9,1.734792208E9,2.0,0.0,3.0,1.0,999.0,1
main | en,Light Balsamic Vinaigrette Dressing | Light Balsamic Vinaigrette Dressing,1.0,0.0,0.5,1.4890697E9,0.0,11.0,1.0,0.0,11.0,3.0,26.0,1.587582815E9,1.734805262E9,4.0,1.0,2.0,0.0,999.0,1
main | en,Jell o original gelatin snacks | Jell o original gelatin snacks,4.0,0.0,0.4625000059604645,1.489070856E9,0.0,13.0,1.0,0.0,10.0,8.0,21.0,1.601853147E9,1.771283183E9,4.0,3.0,4.0,3.0,1002.0,1
main | fr,Chocolate Chip Cookies | Chocolate Chip Cookies,4.0,0.0,0.887499988079071,1.478866212E9,1.0,18.0,1.0,0.0,14.0,6.0,18.0,1.773531253E9,1.773531253E9,4.0,0.0,12.0,0.0,1003.0,1
main | en,"Strawberry fruit spread, strawberry | Strawberry fruit spread, strawberry",3.0,0.0,0.5,1.489067891E9,0.0,11.0,1.0,0.0,9.0,6.0,17.0,1.587581578E9,1.734805885E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Crumbled Blue Cheese | Crumbled Blue Cheese,1.0,0.0,0.6000000238418579,1.489055823E9,0.0,6.0,1.0,0.0,6.0,4.0,10.0,1.740356217E9,1.740356217E9,3.0,0.0,3.0,1.0,999.0,1
main | en,Fruit Pie | Fruit Pie,13.0,0.0,0.5625,1.489138968E9,0.0,38.0,1.0,0.0,34.0,24.0,67.0,1.652248795E9,1.734732656E9,4.0,0.0,5.0,2.0,999.0,0
main | en,Dried Cranberries With Unsweetened Apple Juice | Dried Cranberries With Unsweetened Apple Juice,0.0,0.0,0.6000000238418579,1.48906327E9,0.0,2.0,1.0,0.0,2.0,1.0,4.0,1.740268742E9,1.740268742E9,3.0,0.0,3.0,1.0,999.0,1
main | en,Oregon Berry Wine Truffles | Oregon Berry Wine Truffles,2.0,0.0,0.5,1.489067045E9,0.0,22.0,1.0,0.0,19.0,6.0,30.0,1.58758101E9,1.734806212E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Herb seasoned cubed stuffing | Herb seasoned cubed stuffing,1.0,0.0,0.5,1.489068063E9,0.0,24.0,1.0,0.0,19.0,12.0,21.0,1.764263761E9,1.771283007E9,4.0,0.0,3.0,3.0,1002.0,1
main | en,Elbows | Elbows,0.0,0.0,0.5,1.489056535E9,0.0,8.0,1.0,0.0,7.0,6.0,16.0,1.718831317E9,1.738753827E9,1.0,1.0,3.0,0.0,999.0,1
main | en,"Chocolate fudge pudding snacks, chocolate fudge | Chocolate fudge pudding snacks, chocolate fudge",1.0,0.0,0.5,1.489066372E9,0.0,10.0,1.0,0.0,9.0,3.0,23.0,1.587580609E9,1.73480643E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Sardines in 100% Olive Oil | Sardines in 100% Olive Oil,0.0,0.0,0.5625,1.489057976E9,0.0,3.0,1.0,0.0,3.0,0.0,8.0,1.725036069E9,1.771277868E9,3.0,10.0,10.0,0.0,1002.0,1
main | en,Iced tea mix | Iced tea mix,5.0,0.0,0.5,1.489059923E9,0.0,15.0,1.0,0.0,12.0,15.0,16.0,1.587576432E9,1.729984754E9,4.0,0.0,3.0,2.0,999.0,1
